Position	Beta1
150597	1.452584
150600	1.318394
151565	0.0
152540	0.233012
152580	0.242208
153735	0.0
154490	6.333043
154497	6.333043
154502	6.333043
154631	6.333043
155332	4.096624
155509	4.023034
155580	4.096624
157096	0.0
157878	0.28127
158200	0.186651
158968	0.0
159718	0.0
163375	0.298511
163403	-0.084526
166734	0.0
168564	0.0
171027	0.0
172212	-0.134697
172553	-0.087287
172569	-0.314693
173975	5.326337
173987	5.326337
174135	6.648169
174136	4.264433
174524	2.716506
174557	0.209542
175748	0.0
177248	0.0
179850	3.586989
179855	5.120166
180155	5.316386
180309	5.368644
181570	0.131858
181593	0.221151
182323	2.142933
182348	2.142933
183583	6.755277
183586	6.755277
183714	6.755277
183836	6.755277
184734	-0.135734
185125	2.081717
185373	2.251759
189537	0.0
190306	5.478155
190333	5.478155
190469	2.662408
190544	5.478155
191107	4.294343
191112	4.119649
191273	4.294343
191916	10.80761
191932	10.593561
191972	10.593561
192217	10.926059
192260	10.926059
192292	10.926059
192952	0.020813
193234	0.318045
193689	-0.073988
193714	0.08843
195932	0.0
197348	0.0
199259	0.0
203443	0.0
204664	0.0
206325	0.0
208063	0.0
209724	0.0
210376	0.291106
210457	0.994161
211227	0.0
212098	0.0
213648	0.0
214997	0.512541
215199	0.692144
215372	0.551709
215627	0.673245
215732	0.780558
216518	1.316036
216604	1.316036
217318	0.0
217896	-0.014153
217923	-0.127361
218518	1.343924
218602	1.343924
221158	2.726104
221204	2.427412
221414	2.031419
221491	6.043258
221675	2.004795
221680	20.692732
221681	20.692732
221695	22.00117
221735	23.301727
221855	24.610165
221873	25.918603
221932	27.026143
221963	-1.219724
222008	31.185712
222023	31.185712
222025	31.185712
222028	31.185712
222043	31.185712
222077	-3.256421
222078	31.185712
222098	33.802589
222099	33.802589
222113	33.802589
222194	31.308204
222199	29.999766
222264	28.691327
222364	27.382889
222397	26.074451
222426	26.097492
222447	24.781694
222502	22.081607
222504	22.081607
222589	16.855226
222594	16.855226
223355	6.542192
223371	6.542192
223418	6.542192
223426	6.542192
223449	6.542192
223452	6.542192
224557	1.296209
225002	6.481044
225210	18.146924
225358	23.331759
225392	23.331759
225394	23.331759
225582	22.03555
225593	22.03555
225610	22.03555
225626	22.03555
225632	22.03555
225635	22.03555
225639	22.03555
225642	22.03555
225646	22.03555
225660	22.03555
225775	20.739341
225790	20.739341
225791	20.739341
225826	20.739341
227266	7.945755
227413	-1.178691
227437	7.945755
227441	7.945755
227476	7.945755
227602	9.085565
227604	9.085565
227610	9.085565
228059	3.566082
228695	1.307122
228696	1.307122
230904	0.0
231461	2.20779
231580	2.184996
231596	3.425202
231597	3.425202
231901	3.682466
231907	3.456375
231942	3.601345
232617	0.186886
232703	1.961608
232727	2.084097
232730	2.084097
232860	2.107182
232995	1.622752
233007	1.622752
237421	0.0
238373	0.487256
238864	3.280742
238993	-0.015804
239041	2.549049
241520	0.0
243818	0.0
245146	0.0
245679	0.0
248589	7.285973
248743	7.285973
248754	7.285973
248895	8.046322
248896	8.046322
248902	8.046322
248928	8.046322
249065	-0.846318
249358	1.60221
251387	2.748831
251877	2.614322
251886	1.906738
252432	0.0
253003	1.228236
253004	1.228236
253009	1.228236
255271	0.786364
255769	2.082716
255866	1.229606
257589	-0.163103
257649	0.238763
259155	0.0
259665	0.080772
260008	13.784091
260034	10.772567
260040	15.865211
260117	11.483816
260180	17.816523
260279	17.816523
260348	19.694557
260432	20.433927
260474	24.059884
260534	21.978763
260635	18.85499
260780	14.779854
260867	12.827434
260941	10.99467
261106	0.399872
261203	4.581567
261340	4.891553
261568	2.756856
261644	3.129696
261713	1.981941
262134	3.1362
262217	1.372219
262768	0.0
263373	0.0
264505	0.0
266284	0.0
268505	0.0
269605	0.0
270140	-0.05956
270232	-0.01341
271971	0.0
274349	3.703257
274462	5.554886
274556	5.554886
274862	6.217592
275263	2.514335
275269	1.275635
276940	4.188371
276943	4.188371
276979	3.402627
276983	4.29678
277048	4.379368
277056	4.379368
277351	4.331681
277765	1.199732
277940	1.450997
278359	2.620454
278491	0.009716
278630	1.371108
281641	0.007956
281677	1.640007
281697	1.622556
282729	0.0
284387	1.505384
284679	1.378516
288123	0.0
288798	0.0
289470	1.556003
289527	1.499128
291294	0.078422
291448	0.710804
295847	0.372864
296322	1.529658
296792	0.534315
297424	0.0
301894	2.419735
302045	3.304237
302216	3.368967
302312	4.690376
302544	2.910758
304375	0.0
307127	0.0
309217	1.653745
309219	3.249228
309463	4.879394
309735	0.908762
309873	0.969614
309884	3.086433
309989	1.291321
311972	0.0
313214	0.0
314038	0.0
315242	-0.034531
315446	3.772925
315464	3.772925
315922	9.16365
316005	5.377312
316075	5.377312
316208	5.053749
316598	1.605991
318188	0.0
319787	1.111266
319830	1.173538
320548	0.0
321654	1.343869
321657	1.338
323016	0.0
323681	1.07055
323743	1.975298
323787	3.181444
324028	0.908899
324240	3.077405
326006	1.032672
326113	0.955538
326183	1.340028
328239	0.0
329460	-0.057853
329497	-0.158973
330589	1.029193
331060	1.844117
331334	0.266862
334548	0.0
336938	0.0
337859	4.111567
337864	4.542668
338201	4.57568
338225	1.357974
338519	2.266757
339026	-0.048625
339448	0.30433
340069	0.0
342936	0.0
343495	0.0
344364	0.0
345336	0.0
345986	0.0
347719	-0.065778
347847	1.544388
348352	2.128556
348405	0.462015
348544	0.992048
348592	1.175371
349867	0.0
352572	1.923404
352737	1.919162
355338	0.337994
355782	1.637294
355809	0.200258
356307	1.627337
356784	2.192264
356803	2.192264
356839	1.471063
356878	1.206553
356882	2.308644
356947	3.50121
356974	3.50121
356990	3.255569
356999	3.241301
357447	0.807183
357660	3.779728
357976	2.039679
358005	2.057349
360666	0.0
363813	3.648853
363818	3.648853
363910	3.648853
363962	0.946483
363965	3.724025
364415	1.215201
365127	0.0
366366	0.0
367577	0.0
368781	0.0
369598	1.997996
370070	0.812863
370291	0.582992
371112	0.0
372299	0.0
373137	2.375292
373277	2.943108
373603	2.893166
373618	2.981563
373693	2.297271
374294	1.911675
374352	1.03697
374355	1.911675
374669	1.03697
375607	0.0
376613	1.794026
376898	1.888126
377859	0.214813
378106	0.029595
378973	0.0
379763	-0.095838
379769	-0.281609
380135	1.159986
380596	-0.199446
381030	-0.06818
381803	3.340491
381963	3.54549
381998	3.54549
382763	-0.079905
383030	0.784383
383073	0.039797
383732	1.010325
384213	1.032628
385953	0.0
386970	0.0
388128	20.964237
388207	20.964237
388218	20.964237
388243	19.972451
388244	19.972451
388254	21.891568
388260	10.312247
388422	20.502403
388439	20.502403
388443	20.502403
388452	21.161285
388471	13.612031
388476	14.261532
388533	21.779207
388560	21.779207
388569	21.779207
388579	21.779207
388617	22.298185
388801	10.002881
389215	4.817139
389263	5.256304
389395	6.18553
389396	6.18553
389799	5.758841
389811	1.381578
389935	4.657821
389977	5.171366
390059	7.560119
390487	1.03437
390544	3.268188
390767	1.43226
390772	1.43226
390989	0.883657
391553	1.693488
391905	3.042537
391916	3.042537
391929	3.042537
392820	0.0
394409	2.04543
394592	7.946017
394631	5.109865
394705	7.981129
394715	7.161458
394761	6.065269
395052	7.983395
397018	0.0
399621	1.160854
399824	1.111432
400023	1.390561
400427	7.54927
400529	-0.26663
400560	7.864111
400882	8.785441
400909	9.491138
400942	7.255421
401333	0.355172
401360	11.236479
401380	5.200046
401472	8.059722
401581	11.000558
401778	14.60403
401787	14.60403
401947	12.378933
402071	11.023093
402111	9.208333
402136	9.208333
402955	0.0
404198	2.33814
404472	2.222068
404663	2.33814
405270	3.948108
405278	3.948108
405281	3.948108
405482	3.948108
406930	2.050443
407007	0.613849
407072	0.483006
407181	0.6868
407915	1.251148
408089	1.26954
408799	0.0
410717	0.0
411344	1.567449
411416	4.880705
411761	12.341258
411870	19.107162
411879	19.107162
411935	11.573943
411942	17.477409
412016	17.477409
412094	17.477409
412102	17.477409
412134	15.515888
412141	16.549429
412142	16.549429
412143	17.477409
412307	18.091385
412768	0.52777
413930	1.628384
413980	1.208446
414337	2.220865
414547	0.970589
415461	-0.085317
415557	0.299874
416055	-0.014721
417054	-0.134082
417058	1.505578
417262	11.821033
417569	13.961689
417579	15.44152
417644	13.961689
417708	18.512505
417709	18.512505
417710	18.512505
417782	13.971063
417826	16.821604
418005	18.611305
418068	16.084636
418147	15.3886
418155	16.096258
418283	7.649829
418344	5.90316
418380	7.570752
418517	8.364713
418579	8.771288
418859	2.551443
418995	3.338022
419822	1.475673
419864	2.760377
420157	12.285301
420258	11.919021
420261	12.285301
420382	9.818908
420466	11.178226
420590	20.163874
420591	22.594659
420593	5.810808
421020	18.912491
421074	17.533063
421078	18.912491
421084	18.912491
421089	17.533063
421091	17.17128
421126	14.013411
421181	15.095943
421264	15.095943
421901	-0.053847
421913	0.21691
422546	1.915299
422558	1.948955
422985	6.137901
423103	6.506107
423266	8.816229
423272	7.797357
423288	8.816229
423349	10.243236
423464	10.966736
423486	9.859254
423508	12.083974
423512	12.083974
423597	12.083974
423615	12.177021
423690	8.162783
423750	16.302311
423758	16.302311
423792	13.395287
423843	19.786709
423848	8.273544
423900	14.894102
423990	15.047902
424137	18.55689
424217	19.308387
424223	19.308387
424226	18.857399
424261	16.951813
424267	20.021998
424304	15.930589
424309	18.297917
424314	16.116231
424343	16.116231
424350	20.724041
424352	20.724041
424364	20.830938
424413	11.521918
424434	12.859937
424494	14.453118
424507	14.453118
424535	14.453118
424543	11.47634
424547	18.537128
424654	24.289044
424727	25.065687
424783	28.884071
424887	24.966836
425058	21.304347
425120	23.145062
425129	23.145062
425134	23.145062
425155	23.145062
425166	23.145062
425173	23.145062
425248	3.082776
425249	21.506406
425305	19.665691
425595	19.569821
425639	11.723962
425807	3.833269
425870	6.568933
425900	6.568933
426030	4.583351
426042	4.583351
426183	6.223088
426478	4.03202
426515	4.549771
426815	3.831609
426835	17.128839
426878	3.974311
426898	16.894757
427085	18.453042
427091	19.704839
427094	19.704839
427135	19.704839
427183	19.704839
427292	19.635164
427297	19.635164
427300	18.862191
427404	2.157222
427458	19.47754
427459	19.47754
427464	19.47754
427939	11.0238
428182	9.040931
428278	9.040931
428388	9.040931
428492	7.203631
428624	7.9342
429108	2.109385
429185	1.075518
430667	3.439715
430790	5.47745
430941	5.303944
431290	5.154132
431553	8.151228
431749	8.477219
431932	10.010689
431938	10.010689
431949	10.010689
432285	5.411167
432302	2.733219
434286	6.944817
434712	9.125768
434715	9.125768
434731	9.125768
434769	9.125768
434878	8.113373
435331	1.735528
435624	4.809979
435852	4.080687
435885	7.802301
435927	7.802301
436288	5.899272
436341	6.049074
436858	14.783158
437073	3.791454
437076	22.878494
437083	22.878494
437085	22.878494
437098	22.878494
437118	22.878494
437143	22.878494
437286	22.878494
437310	22.878494
437424	21.016888
437427	10.496848
437454	3.543176
437503	21.016888
437504	21.016888
437549	21.016888
438183	0.733125
438186	0.733125
438284	2.136335
438328	2.136335
438410	2.136335
438454	2.136335
438580	0.414242
439128	1.972901
439161	1.084339
439359	3.142794
439677	1.491522
440246	1.734322
440423	1.707657
442806	0.910674
443062	1.379238
443127	2.933077
443325	2.988805
443451	2.040453
443749	0.271112
444556	0.007058
444703	0.175223
445397	-0.106397
445469	-0.131763
446021	1.962012
446127	0.80954
446132	1.148265
446473	6.441246
446608	3.380022
446646	4.479234
446670	2.071474
446702	2.20228
446714	2.20228
446745	4.153237
446749	5.754397
447348	1.687217
447360	1.679971
447448	3.490462
447542	4.82523
447552	4.82523
447644	4.82523
448041	6.490047
448154	3.005568
448241	3.733379
448435	3.575557
448481	1.784696
448483	4.161797
448595	3.815187
448739	3.821813
448982	3.690428
449012	3.569229
449013	3.569229
449111	3.580276
449274	4.522199
449348	4.522199
449419	4.278922
449453	4.278922
449589	1.766707
449699	3.811338
449744	1.621517
449955	0.97684
451343	0.0
452504	-0.129166
452536	0.05771
453499	1.329379
453504	1.329379
454393	0.0
455373	6.902738
455459	6.902738
455466	6.902738
455515	2.404343
455533	2.405086
455566	1.521578
455843	8.567714
456322	2.08112
458924	-0.16461
459097	-0.079554
459768	0.095119
459859	1.684701
460319	5.852276
460329	5.852276
460336	5.970973
460341	6.021067
460343	1.277042
460344	1.720291
461007	4.200695
461051	1.9369
461351	1.857254
461938	1.816518
462068	3.144512
462162	2.404562
462508	3.826897
462868	4.353926
463068	5.902893
463418	3.593682
463419	3.593682
463426	3.593682
463431	5.924457
463433	5.924457
463457	3.566223
463459	3.566223
463461	3.566223
463622	2.128509
463625	2.052991
463789	3.327237
463851	7.327484
463952	3.501004
464171	3.844121
465320	10.878728
465400	6.8837
465497	10.646142
465515	4.141581
465522	10.646142
465601	12.534824
465710	12.534824
465762	12.534824
466092	4.360439
466389	4.903341
466405	1.42591
466513	4.887504
466576	6.123016
466594	5.664511
466691	4.349944
466705	1.341509
466988	2.889995
467058	3.436878
467104	3.942582
467132	3.506726
467322	3.036825
467563	3.207412
467651	6.594194
467759	7.267456
467837	4.564492
468058	9.485841
468117	11.52488
468126	11.52488
468158	9.851084
468183	13.09237
468200	11.021175
468210	13.339458
468237	10.916683
468299	13.495604
468335	15.677137
468354	10.409568
468359	11.902458
468362	11.902458
468400	15.715573
468515	6.927847
468570	14.473581
468571	14.473581
468577	12.058604
468578	9.616928
468609	14.435145
468818	13.063794
468819	13.063794
468825	13.063794
469092	-0.346301
469156	10.034272
469224	13.090724
469261	13.090724
469328	0.476966
469584	10.792142
469588	11.300899
469596	11.19958
469604	11.19958
469617	10.426853
469678	10.309476
469695	10.309476
469971	4.074575
470130	5.46323
470261	5.705315
470423	4.269797
470439	5.639644
471771	3.905514
471930	5.483678
471962	5.199434
472054	5.597221
472406	5.752613
472812	1.671155
473499	0.627094
473612	0.627094
474176	0.635547
474355	0.832508
474368	0.482999
475012	0.325506
475352	-0.018201
476314	1.291899
476406	1.364424
476594	3.091464
477334	0.0
478337	2.140365
478439	9.248451
478507	9.4019
478511	9.4019
478709	9.290863
478720	2.271347
478724	9.065992
478778	5.50372
478779	5.50372
479700	3.796777
479706	5.708414
479740	5.708414
480084	8.41739
480500	4.338073
480515	4.338073
480715	2.573997
481682	-0.126984
481895	0.204322
481907	1.761884
482429	-0.170374
482454	-0.122549
483306	0.115882
483475	1.830208
483476	1.830208
484060	2.527282
484478	4.015655
484506	2.760336
484514	2.36811
484523	2.757472
484755	2.359522
484894	2.677553
485498	-0.436275
485665	2.277506
485912	2.566524
485928	2.566524
486029	0.706304
486068	1.477987
486186	2.531479
486195	1.713085
486581	2.641784
486853	6.059738
486883	0.362728
487109	4.951305
487125	5.47129
487243	6.230202
487290	6.147937
487531	4.525438
487580	4.866479
487611	2.827129
487641	5.916119
487651	5.916119
487661	5.916119
487713	5.596677
488474	1.565667
488803	1.687028
488830	0.615153
488921	0.595782
489248	1.728066
489974	1.133547
490159	0.665848
490219	1.404044
490630	1.500268
491044	0.949703
491493	1.419306
492519	2.345977
492725	4.340051
492744	4.340051
493144	3.010424
493148	5.096543
493156	2.094722
493266	9.287218
493308	8.800503
493565	9.842811
493652	9.532032
493653	8.217989
493676	8.535469
493836	3.911662
494184	0.96551
495284	5.206434
495453	5.310567
495506	3.560862
495558	3.294908
495590	3.517907
495700	5.413053
495894	2.104356
496154	2.757733
496237	2.832622
496391	4.550363
496437	3.762144
496457	3.762144
496691	4.305114
497005	4.607665
497056	6.011838
497077	9.096353
497098	6.506263
497160	10.919718
497219	3.898027
497262	8.835365
497318	11.115816
497370	8.059355
497527	7.362078
497647	3.886734
497959	-0.163789
498005	0.020778
498506	3.059464
498728	2.822181
498729	2.861704
499243	2.142933
499374	2.142933
501652	3.433919
501712	2.17894
501786	2.545985
501842	3.450481
501952	3.364485
501972	3.450481
502027	3.526519
502525	7.167172
502577	5.329275
502596	3.415456
502720	5.665347
502726	8.107733
503221	20.068437
503242	16.95798
503278	18.038489
503282	18.041336
503297	17.406837
503298	14.966311
503306	15.719149
503338	18.041336
503376	10.171593
503415	18.038489
503425	17.406837
503551	11.312798
503940	5.569535
503952	5.271899
503988	5.569535
503996	4.993134
504101	3.766417
504219	6.35193
504221	6.35193
504502	6.309042
504594	-1.017343
504621	5.057001
504715	5.057001
505308	4.128237
505555	4.128237
505748	3.905094
505785	3.905094
506350	2.338139
506435	2.427002
506468	2.427002
506578	2.473195
506803	3.076567
506815	1.484192
506833	1.491289
507170	0.861929
507286	1.19322
507680	2.354954
507726	0.916273
507779	1.605481
507780	2.341575
507828	2.44129
508686	1.615676
508732	2.603767
508848	3.459854
509340	4.085061
509401	3.159063
509457	4.96314
509461	5.475641
509463	3.332331
509469	5.475641
509471	5.475641
509478	5.475641
509958	2.842758
510196	0.081041
510786	-0.018598
510807	0.52065
510810	0.52065
511329	5.832834
511633	5.879911
511732	14.263901
511785	16.337616
511786	16.337616
511800	16.337616
511812	6.327167
511826	7.603867
511830	6.128032
511840	15.110855
511875	15.110855
511878	15.110855
511882	15.110855
512043	4.010515
512053	14.43504
512522	0.437043
512534	1.189279
513299	0.0
513981	0.0
514549	4.874434
514574	2.789984
514675	4.898301
514716	4.830143
515132	0.713997
515437	0.185609
515760	2.720814
515763	2.720814
516176	6.761241
516221	9.173544
516343	10.133333
516511	15.339287
516549	9.000094
516551	15.339287
516558	15.339287
516606	14.685277
516608	15.453871
516616	26.232221
516651	27.156432
516690	27.984818
516691	27.984818
516692	27.984818
516693	27.984818
516706	27.984818
516753	28.98984
516760	28.98984
516796	30.373654
516828	30.373654
516859	30.051677
516874	30.051677
516880	30.051677
516883	30.051677
516894	30.051677
516913	30.051677
517072	12.207995
517106	15.220308
517107	27.62112
517226	19.404056
517281	16.638607
517439	7.303464
517885	1.474635
517917	2.501891
518169	3.970498
518581	3.360976
518945	0.040731
518946	1.769645
521614	0.091948
521935	0.132547
522213	8.485971
522278	8.485971
522309	8.485971
522323	8.485971
522339	8.485971
522414	0.849087
522950	5.08383
522958	4.834819
523111	0.631763
523119	6.849322
523223	7.913757
523232	6.280305
523271	7.913757
523320	5.981283
523590	6.646063
523591	6.998424
523845	1.854791
523957	1.993153
524633	0.401783
525102	1.196155
525107	1.16376
526114	1.424719
526237	1.543385
527731	2.957586
528082	3.328928
528091	3.328928
528678	3.171475
528755	3.020403
528815	2.819787
529326	0.609052
529617	1.068354
529966	1.711975
530218	3.452578
530581	3.252557
531045	3.444775
531336	0.376395
531452	2.671563
531733	4.206708
531752	3.020531
531814	4.206708
531905	3.628292
531913	3.628292
532090	1.274325
533003	0.492893
533117	0.492893
533417	0.414039
533715	0.219132
534276	0.165902
534399	1.281097
534591	1.263843
534720	1.263843
537659	3.650096
537753	3.651125
537896	5.523387
537933	4.697379
538383	4.680321
538743	3.744525
538954	2.414779
539384	1.520637
539612	0.487256
540524	0.0
541114	0.0
545160	6.582581
545336	11.388747
545344	11.075588
545356	11.050194
545545	11.388747
545557	11.388747
545586	11.075588
545752	10.032559
546333	3.276812
546334	3.276812
546436	3.237769
546745	1.081583
547722	0.36226
548026	0.307636
549558	6.223927
549685	6.223927
549704	6.223927
549889	6.914986
549928	6.914986
550240	2.556569
550371	2.601742
552271	0.0
553022	0.804514
553195	0.953858
553755	0.497313
554133	0.78558
554241	0.857071
556674	0.636761
556858	0.382514
557772	2.611502
557813	2.619375
558092	4.714819
558178	0.524451
558848	3.271749
558968	2.877822
559296	3.345
559307	3.297473
560661	2.327402
560773	-0.028094
560972	2.331573
561767	0.0
562843	0.0
564070	0.0
565137	1.945145
565143	1.990771
565926	1.915904
565953	1.915904
568640	0.12311
568761	2.388394
568949	1.481154
569093	3.419782
569396	2.909721
569427	3.491398
569928	0.109202
570292	0.140447
570958	0.0
571638	0.0
573867	0.0
575143	2.789676
575252	2.872588
575349	3.576449
575374	3.618941
575898	0.0
577468	6.709093
577647	6.956354
577673	6.612324
577714	1.95912
577758	1.620426
577806	6.956354
577807	3.873372
578351	0.969878
578559	2.695012
578565	2.695012
578778	3.296693
578845	3.296693
579017	2.567389
579430	5.031064
579526	1.145408
579782	5.167193
579837	6.739861
579855	6.739861
579880	6.956055
579889	5.134489
581886	1.195824
582321	2.713141
582436	2.56214
582590	2.640886
582974	2.767362
583206	2.209924
584724	0.04043
584810	1.233831
585496	0.378122
585531	0.378122
585782	0.378122
585785	0.378122
587221	0.0
588154	-0.007049
588621	0.268902
588655	-0.093409
589992	1.81707
590040	1.23464
590276	5.84845
590315	13.093326
590402	12.703189
590507	11.328854
590541	11.310905
590542	11.310905
590556	5.305708
590591	12.839531
590594	12.839531
590642	12.839531
590674	11.310905
590675	13.117827
590677	13.117827
590691	12.839531
590693	13.117827
591029	14.599735
591230	5.586865
591269	5.586865
591281	5.586865
591480	7.368874
591553	5.256612
591669	4.107875
591679	7.274605
591688	4.107875
592076	8.158605
592256	5.987361
592299	5.987361
592469	5.69612
592629	0.154848
593415	6.363911
593495	6.683332
593516	6.637063
593527	6.74119
593528	14.256108
593537	6.74119
593596	7.572119
593741	20.780272
593768	20.780272
593805	18.218063
593839	18.218063
593850	18.218063
593851	19.419413
593864	18.218063
593905	20.780272
593927	18.011194
593949	20.777595
594021	10.632915
594072	10.348797
594082	16.958235
594150	2.963865
594151	17.409457
594166	16.998624
594180	18.868296
594207	18.868296
594565	1.552499
595371	6.440905
595546	15.367728
595581	22.119004
595701	17.994204
595804	20.446853
595926	20.488411
595927	14.867786
595931	22.050597
595962	21.109913
595990	20.995319
595996	21.853642
596045	12.970433
596056	20.220813
596074	20.725654
596251	15.304559
596299	-0.304712
596352	15.511217
597432	0.0
599050	0.0
599870	0.0
600828	0.0
602687	1.143855
602895	3.462257
603318	8.129866
603319	8.129866
603573	6.964148
603582	6.964148
603612	5.623826
604262	0.0
604988	0.0
605503	3.941149
605570	3.941149
605672	5.08621
606171	1.017297
606435	6.804745
606519	6.325511
606841	8.425665
606869	8.425665
606908	6.622204
607340	6.036593
607428	2.437707
607709	2.492806
607814	0.588572
608112	1.330202
609237	1.646097
