Position	Beta1
179597	6.741891
180022	9.694008
180084	9.694008
180085	9.694008
180123	7.90286
180322	5.855756
180336	5.855756
180925	2.179281
181258	4.337863
181261	4.27521
181486	0.896774
181496	5.691162
181975	6.886666
181976	6.592349
182138	5.222079
182139	5.222079
182743	12.367999
182849	19.850948
182920	21.41228
182949	21.483111
183008	21.364377
183016	21.364377
183019	21.364377
183024	18.189462
183057	21.483111
183059	21.1519
183099	21.41228
183172	21.364377
183848	0.0
184847	-0.111466
185253	2.269857
185254	2.269857
190481	0.0
192251	8.281718
192286	7.817667
192523	-0.723672
192545	10.045857
192654	10.327299
192682	10.327299
192889	9.887246
193207	6.001399
193288	6.16361
193688	6.418883
194050	2.292755
196958	3.703257
197242	3.703257
197293	3.703257
198384	1.797028
198549	1.753001
199141	7.885992
199151	7.885992
199192	9.823404
199193	9.823404
199521	9.377694
199671	5.689317
200402	0.0
202392	2.062617
202458	3.103787
202730	3.103787
204384	1.094982
204627	1.05622
204946	0.335909
206118	0.0
207099	3.417737
207154	3.543939
207572	6.706823
207687	5.002487
207711	5.126854
208147	9.635303
208362	6.310777
208415	5.210519
208439	6.310777
209379	-0.002906
209720	-0.093251
210424	0.0
211729	4.518031
211732	4.518031
211764	4.419849
212828	0.0
213520	9.857026
213543	8.436417
213641	10.434331
213747	10.283832
213911	10.4072
213916	10.434331
215206	0.0
216654	1.969933
216978	4.091672
217262	2.111014
217919	0.0
220756	0.2032
221204	6.061561
221606	6.971824
221682	6.971824
221700	6.971824
221702	6.971824
221792	1.510306
222444	16.642088
222445	16.642088
222475	16.642088
222487	16.642088
222488	16.642088
222501	16.642088
222502	16.642088
222540	16.642088
222595	16.642088
222603	4.308207
222616	14.212441
223142	1.565123
223147	0.026727
223527	1.583951
224978	-0.157648
225129	-0.045913
225675	1.537865
226165	1.533449
226741	0.0
228304	0.0
230858	0.0
231674	14.263408
231683	14.263408
231744	11.245552
231810	12.453938
231928	18.299076
231941	18.299076
231991	18.299076
232039	18.930258
232049	18.050746
232287	15.720386
232407	13.967179
232510	9.931425
232695	8.80453
232754	8.80453
232757	8.80453
232846	8.427723
233534	0.0
234058	0.0
235122	0.0
237189	0.0
238229	2.941156
238282	3.080225
238327	2.822783
238348	4.945871
238363	3.221405
238424	3.072664
238425	5.96911
238752	4.095794
238792	21.068964
238863	25.63958
238928	26.067933
238993	21.509444
239072	3.92679
239124	26.20632
239170	26.109005
239189	25.959042
239193	25.936514
239203	26.20632
239219	21.509444
239228	24.04123
239259	2.994391
239262	26.143384
239265	24.894856
239276	2.340361
239328	21.400843
239341	1.746599
239409	21.735434
239438	1.463292
241750	0.0
242323	-0.142539
242678	0.039736
242844	1.87608
243192	2.548437
243225	2.368508
243829	0.0
245038	5.020084
245112	5.096236
245432	5.928555
245435	5.446285
245677	3.308364
246084	2.56469
246309	1.763019
247065	4.900712
247312	4.900712
247323	4.900712
247357	4.867682
247410	4.900712
248028	0.75599
248029	0.294086
248437	1.632382
248737	1.071181
249083	1.393314
249479	0.652988
250295	0.0
251145	0.0
251878	2.472699
251905	2.472699
252349	3.664362
252421	1.084266
252879	-0.141628
253601	0.110682
253832	-0.026258
254933	3.807236
254962	4.152121
255349	13.602861
255355	0.345824
255486	5.549929
255593	9.301166
255597	0.846354
255623	10.317104
255687	10.317104
255838	10.317104
255885	4.245574
257657	0.316537
257661	2.737538
257705	2.736723
257710	0.873535
259953	0.0
260832	4.482076
260958	6.014869
261079	6.014869
261240	5.942487
261773	3.148636
262148	3.147117
262228	2.402959
262243	1.920138
262864	1.747152
262947	1.762859
263657	-0.209667
263787	1.815087
263880	1.863261
264249	4.211803
264419	-0.246871
264511	3.475692
264625	3.37829
264633	3.774704
264971	2.182233
265282	3.889213
265649	6.228188
265684	6.228188
265927	3.665529
266808	6.878265
266815	6.878265
266939	6.79885
267281	7.780171
267352	-0.144379
267588	4.084366
267817	4.677153
267853	4.485652
267892	4.703232
267925	0.526381
270131	2.078443
270493	4.279172
270611	-0.3583
270746	2.107685
271327	0.0
278566	2.213202
278712	4.426404
279126	2.213202
280702	0.0
281542	4.426404
281655	4.426404
281727	4.426404
282476	0.0
283155	0.0
283723	-0.095375
283900	1.800463
284347	6.335608
284419	4.353926
284444	4.353926
289260	0.0
291363	-0.115848
291378	-0.136376
293103	0.0
294019	1.622726
294093	1.562522
295294	0.0
296314	0.97215
296725	1.05891
297814	-0.170337
297946	0.1673
298563	0.0
301730	0.0
302308	3.402442
302579	3.439001
302587	2.688852
303634	0.0
304360	0.176188
304582	0.201476
305155	0.0
306240	0.0
309991	2.056935
309992	2.056935
310999	1.586647
311109	0.211298
311199	1.583724
311279	0.382478
314038	0.0
314660	0.96551
315105	0.877021
319750	1.973474
319791	1.941304
319962	1.359234
319963	1.366588
321615	1.343869
321897	1.338
323512	0.0
325219	0.132798
325669	0.15557
325958	0.161762
327966	0.0
331930	0.0
333482	0.0
340022	1.303847
340025	1.303847
341924	2.321484
342052	2.391327
342305	2.391327
345504	0.0
346038	0.0
351229	1.727468
351374	1.727468
351393	1.666821
352391	3.54156
352401	4.824155
352561	4.824155
352571	4.824155
352683	3.54572
352709	3.902927
352710	3.902927
352756	3.48646
352757	3.48646
352842	7.414088
353230	2.318181
353313	2.598755
353328	2.598755
354481	1.845222
354482	1.845222
354987	0.0
356798	3.296526
357001	0.690976
357010	7.822022
357142	11.466197
357436	13.552279
357449	13.552279
357579	11.316851
357593	11.316851
357683	9.442932
357808	1.443275
357814	4.623681
363253	4.617945
363479	5.142927
363482	5.142927
363510	5.142927
364412	0.0
365275	3.296066
365354	3.296066
365411	-0.207066
365682	3.553387
366008	1.725192
366850	0.0
367383	-0.17035
367489	0.089989
369630	0.390437
369893	0.385389
369966	-0.261848
371098	-0.192737
371296	1.501474
371507	1.593735
372139	0.814205
372438	1.787675
372938	2.051702
373150	1.248077
373691	-0.168257
373870	-0.11481
376151	0.0
377049	0.996664
377334	0.859708
378458	0.0
383235	0.0
383843	0.0
385045	2.142933
385162	2.142933
386917	6.25667
386970	6.096708
387046	6.383079
387284	6.349077
387876	-0.09232
388349	2.507681
388507	0.468762
388670	2.595788
388705	0.098388
389212	1.111055
389215	1.045587
389688	0.903861
389692	0.363276
389949	1.942725
390320	-0.664822
390415	5.75094
390678	5.029618
390679	5.029618
390711	4.951072
390715	4.951072
390770	4.740878
390908	-0.4754
392462	0.712995
392878	-0.270318
392899	1.066345
394552	0.0
397698	0.0
398592	-0.135531
398896	-0.168481
400189	0.679973
400190	0.538766
401911	1.705859
402289	1.666132
403716	1.08381
404012	0.690852
405652	0.045134
405740	0.14995
412046	1.056847
412328	1.094369
412872	0.287576
413335	0.157394
414309	1.054431
414544	2.059889
415015	1.055895
416491	4.950051
416497	4.950051
416515	4.950051
416940	4.109198
416951	4.109198
417891	0.0
420052	1.265477
420312	1.321624
420321	-0.019712
421184	0.0
421914	0.0
422491	1.299916
422833	4.619566
422948	7.249327
422979	7.247277
422986	6.681643
423139	5.852627
423148	7.005155
423254	9.513008
423267	8.624112
423270	6.605393
423287	10.709053
423313	12.415416
423379	12.554886
423438	14.182589
423470	14.492153
423473	13.289621
423485	13.063606
423557	13.389683
423558	13.389683
423579	13.029943
423681	11.772506
423724	10.119974
423736	10.119974
423764	21.541564
423775	19.941537
423791	19.274296
423794	19.274296
423845	16.50819
423863	19.043705
423885	18.812905
423893	18.838089
423977	13.429564
424086	13.063814
424125	13.360753
424137	9.349231
424143	9.349231
424168	16.826885
424170	13.61438
424180	11.222405
424181	9.837524
424191	9.950535
424254	10.278581
424290	6.815289
424772	2.176355
424982	2.292755
425870	1.237783
426002	1.158502
426180	1.122316
426281	0.513168
426800	-0.071704
426815	-0.132773
427464	1.400892
427506	16.471875
427526	16.471875
427666	5.31148
427670	21.087694
427721	21.087694
427802	2.145271
427813	2.145271
427852	21.087694
427855	21.087694
427860	21.087694
427861	21.087694
427946	21.087694
428091	17.091015
428115	17.091015
428124	4.564736
429057	9.581087
429085	9.581087
429201	9.581087
429203	9.581087
429204	9.581087
429499	7.105306
429505	-0.186013
430076	0.361681
430164	2.554645
430367	4.022168
430394	3.518402
430437	4.525614
430444	4.525614
430991	5.122847
431061	0.07214
431278	3.881147
431307	4.77821
431334	5.142847
431340	1.099382
431369	0.924663
431652	2.581112
432018	0.94935
432021	1.302882
432058	1.236451
432073	2.46074
432135	3.406255
432156	3.412353
433893	1.414342
434093	2.46203
434271	3.404894
434462	3.068648
434762	5.477762
435096	7.234303
435155	7.26204
435399	8.689059
435455	12.096866
435473	12.752995
435593	13.401779
435680	11.108088
435819	16.872955
435830	17.640489
435904	16.218481
435926	16.490941
435937	3.606987
435990	3.36696
436049	13.722767
436260	10.494504
436273	11.190193
436287	11.133862
436290	10.494504
436298	11.376935
436896	11.38973
436979	0.234388
436995	7.523632
437010	10.9549
437096	6.807484
437098	11.59412
437130	10.45381
437141	11.59412
437299	11.701397
437336	11.701397
438572	0.0
439616	-0.109054
440025	0.054669
440434	1.591802
440564	2.013369
440691	-0.364514
440728	2.046093
441974	0.749652
442418	8.327034
442616	8.498584
442662	8.498584
442725	8.393114
442744	8.36842
442745	8.36842
442880	9.610944
442993	8.879602
443322	3.371169
443412	1.726369
444540	2.554269
444798	4.980161
444960	4.848249
445233	5.247356
445257	5.114639
445526	4.068618
445576	1.146361
446022	1.531872
446628	2.184735
446634	2.171488
447371	28.087455
447405	27.607615
447425	29.424572
447450	29.424572
447462	29.424572
447478	28.869532
447480	28.869532
447508	4.438409
447514	27.664312
447577	29.064269
447586	29.064269
447591	29.213766
447599	29.064269
447618	29.064269
447703	30.983431
447723	29.36335
447737	31.356576
447969	1.570516
448154	5.601804
448206	1.135448
448331	1.798529
448988	0.0
449689	1.794362
449919	3.843221
450281	2.096933
450466	0.095016
453120	1.847439
453167	2.88115
453370	1.080618
453547	3.569627
453833	2.472728
454865	0.0
455968	4.175543
456051	4.175543
456060	3.904157
456061	2.693318
456073	5.602392
456125	4.175543
456127	4.175543
456291	7.927572
456325	7.927572
456405	7.06708
456411	7.927572
456421	7.927572
457689	0.0
458911	0.0
459460	3.264065
459473	3.31724
459938	3.034748
461483	0.0
463095	0.0
464755	0.0
465403	2.852281
465462	2.855858
465556	1.014573
466066	2.08112
466069	2.08112
466576	0.0
467281	1.599298
467322	1.62215
467663	0.019915
467910	1.463296
468079	1.560397
469581	1.388362
470039	4.215715
470044	4.256326
470091	3.284451
470901	0.198113
470978	0.266612
471611	4.198259
471725	3.665529
471768	4.198259
472732	0.019234
473128	2.876772
473601	6.539295
473621	6.961252
473752	6.430721
473753	6.430721
473928	8.237107
474323	1.859605
474991	0.0
476575	0.0
477287	4.100986
477434	4.100986
477495	8.570494
477510	4.981821
477576	8.40636
477582	8.570494
477628	8.623795
477663	7.996431
477935	7.004285
478451	4.898769
478507	3.832139
478514	3.832139
478725	4.878951
478733	4.878951
479316	3.360327
479320	3.360327
479322	3.360327
479776	3.567658
480048	1.77739
480540	1.919162
481677	0.549511
481692	0.578479
481720	0.356218
482217	-0.170361
483404	0.0
484358	1.792424
484651	1.806085
485402	0.492161
485406	0.168496
485593	0.194757
486041	3.769132
486150	3.5285
486196	3.385582
486500	-0.28809
487026	3.501218
487103	3.349821
487501	3.494232
487535	0.547752
487641	1.016026
488255	1.068075
488260	-0.137304
488265	0.704416
489844	0.599958
489857	0.398559
490020	0.205885
491013	0.737828
491042	0.645665
492920	1.874684
493155	3.139196
493349	1.600762
493553	1.874684
495164	0.783243
495531	0.563275
495988	0.212084
496957	0.0
497953	0.0
498555	-0.055534
498776	0.262275
501396	1.218316
501451	4.320538
501564	4.193018
501627	1.593846
501812	4.413738
501908	4.238089
502489	0.0
503012	0.945409
503159	1.357648
503234	0.944991
503237	4.754854
503238	4.816139
503239	4.736285
503240	3.543537
503241	3.444709
503836	-0.105239
504002	-0.127459
504524	0.0
505086	0.0
505768	-0.031874
505788	0.889864
505803	1.002492
506559	1.749333
506581	1.765178
507678	2.299664
507706	2.32212
507751	0.835679
507772	1.480284
507882	0.78116
509713	0.0
511517	0.0
514955	-0.137436
515072	0.142152
515835	4.239877
515869	3.915872
516333	2.4171
516334	7.8006
516389	4.051701
516438	2.176106
516488	3.720059
516502	4.014113
516840	1.834771
516898	4.304368
516904	4.304368
516969	3.477978
516984	4.881555
517010	1.861165
517046	-0.494231
517452	2.155047
518473	7.823639
518499	7.823639
518502	7.823639
518504	7.823639
518570	10.05906
518575	3.622786
518582	10.05906
518585	10.05906
518874	3.945151
518897	11.268611
518917	11.268611
518936	1.326818
519016	4.253542
519035	3.007316
519069	7.124658
519387	5.890068
519804	6.298353
519852	6.298353
520005	8.05811
520149	8.2337
520155	8.2337
520407	5.750862
520468	5.750862
520480	2.625935
520501	0.198993
520549	2.407741
520622	1.746917
520665	2.074724
521613	5.387467
521648	5.576649
521679	5.846468
521712	9.731461
521872	6.241408
521927	10.136636
521929	10.136636
521935	10.136636
521940	10.136636
521941	6.997403
522121	7.604499
522173	6.186009
522196	4.043493
522458	1.089286
522459	4.381588
522462	1.30929
522604	1.136509
522699	3.100252
522756	4.10303
522778	4.10303
522840	4.10303
523223	4.712866
523232	4.712866
523400	3.208699
523472	1.90509
523651	0.783428
523940	0.678944
524234	0.181848
527584	1.510877
527611	1.522107
527738	1.522107
528096	1.289227
528433	0.919212
528455	4.055347
528867	3.132029
528901	3.162555
529471	3.330787
529560	3.99379
529602	1.916592
529635	3.99379
531014	1.302307
531057	1.312417
531313	1.552196
531526	1.553504
531856	-0.000149
532193	1.667344
532225	1.657305
533606	0.007882
533906	1.535583
534323	3.495586
534432	1.82106
538917	1.799734
539374	1.799734
539969	3.599467
539972	3.599467
540275	3.599467
541090	10.993606
541091	10.993606
541115	3.136018
541147	11.004241
541184	11.004241
541186	11.004241
541193	11.004241
541414	11.004241
542282	1.980658
542661	1.799563
542785	-0.090321
544730	0.877175
545185	0.902132
545853	0.0
547198	1.812715
547266	1.825959
548110	2.844709
548294	2.80849
548319	0.582191
548499	3.149091
548868	-0.036233
549589	6.848331
549641	5.615009
549645	8.658035
549692	8.69402
549717	8.658035
549844	7.021948
549864	8.617713
549990	7.3864
550664	6.782533
550742	8.14427
550764	6.169651
550839	4.176602
550850	2.779596
550856	8.352456
550869	7.95606
550872	2.779596
550873	7.013221
550887	8.352456
551417	4.380574
551432	7.862036
551579	10.969715
551656	10.874475
551850	10.536712
551852	10.536712
551921	12.063968
551968	11.164628
551972	11.380767
551983	11.403006
552009	9.153083
552261	12.408389
552292	8.330129
552627	7.191286
552722	7.810557
552884	5.191361
552890	1.119283
552919	4.862633
552985	1.119283
554101	0.0
555109	1.114377
555134	0.903348
555931	0.0
556582	-0.105423
557016	0.032817
557704	-0.029111
557774	1.710734
557806	1.710734
558193	1.66165
558216	-0.042517
558220	1.69177
559292	0.0
560315	0.0
561874	0.0
562975	0.028661
563309	0.676894
563534	0.582072
564139	1.831163
564348	1.777966
565197	0.0
566941	0.0
567819	0.965213
568226	2.38814
568281	2.230366
568371	2.612593
569269	0.548289
569530	0.496422
571631	2.6707
571638	2.6707
571679	2.18146
571820	2.18146
573726	0.0
575065	1.658546
575066	1.552434
575953	0.0
576901	0.0
578278	0.0
579884	1.43677
580028	1.333184
580914	0.0
581476	1.059481
581955	3.979133
582038	2.73326
582082	1.368184
582166	3.465765
582358	3.521608
582535	3.690813
582550	3.860018
582557	3.860018
582590	2.118807
582591	3.123573
582670	2.069142
582805	0.942279
584008	1.249995
584212	1.237978
584785	0.0
587094	0.334793
587244	0.479126
587277	2.050533
587286	2.063195
587980	3.915547
587987	7.254078
587996	3.915547
588005	6.282101
588006	5.928275
588052	6.175797
588057	7.254078
588135	7.744848
588161	2.524867
588295	2.516544
588464	8.016194
588632	3.361685
589196	0.0
589797	1.618541
590277	3.100399
590336	5.279913
590348	3.914694
590349	3.914694
590749	0.615517
590831	2.078442
591250	1.009078
591492	0.973796
592576	1.424947
592597	1.391054
593384	0.284872
593871	5.667872
593981	7.390366
594036	5.183488
594051	6.226246
594108	5.566958
594139	6.226246
594144	6.226246
594166	7.921316
594340	6.102101
594446	7.740967
596314	1.166736
596487	1.161071
597425	0.0
598039	0.4943
598048	-0.058039
599013	3.328367
599015	3.328367
599235	2.89492
599237	0.399803
601717	0.0
602443	0.843302
602761	6.055251
602812	5.55055
602895	0.688485
602981	8.031769
603237	20.584884
603471	19.73832
603487	17.793175
603491	17.793175
603529	17.793175
603538	17.793175
603557	17.793175
603727	17.793175
603769	13.124183
603815	13.124183
603851	0.410837
603880	1.405628
604370	1.077787
604849	8.919772
604866	12.337275
604873	12.505615
604982	14.00909
605020	16.779546
605022	16.779546
605115	16.818534
605427	24.738134
605448	5.131931
605485	22.627463
605628	17.605705
605629	17.605705
605631	17.605705
605636	20.450554
605669	22.101149
605711	18.61014
605738	21.799215
605763	18.61014
605775	19.097759
605826	20.320511
605829	20.320511
605850	20.320511
605896	23.241133
606024	22.5111
606025	22.5111
606161	18.977136
606267	6.415788
606297	14.546871
606416	11.61311
606437	12.248475
606485	11.567949
606579	7.085194
606585	2.651425
606634	10.684665
606764	8.827094
606860	7.454508
607631	1.133449
607834	5.382469
607865	1.052728
607874	6.091655
607876	1.158416
608197	6.496609
608226	6.440062
608366	10.825512
608743	8.016179
608763	8.016179
608780	12.075197
608785	14.326956
608966	-0.084723
609132	-0.058815
609269	6.486914
609276	8.097009
609281	5.84525
609760	2.483273
609821	2.821648
609829	2.821648
609914	2.845366
609993	1.971836
610002	1.922512
610364	5.886585
610625	3.47752
610640	3.372373
612734	2.146574
612789	2.135332
614938	0.0
616263	0.0
616832	-0.128744
617229	3.16165
617402	-0.336469
617450	5.259893
617467	3.670228
617800	3.211477
619424	0.0
620823	1.585903
621290	9.210749
621304	9.210749
621401	8.69216
621431	8.62283
621618	8.92021
621623	8.92021
623305	3.426173
623626	3.611486
623662	3.611486
624063	-0.03241
624675	1.927665
624775	4.137531
624809	4.081101
625119	3.960867
625701	7.319205
625954	7.675754
625996	7.675754
626096	7.675754
626127	7.675754
627062	0.702352
627111	2.00419
627214	2.009911
628685	0.0
631562	0.0
632112	1.172284
632372	1.58049
632799	0.494478
633599	0.0
634227	0.269326
634257	0.454787
634639	1.61357
638156	0.0
638719	1.98658
638728	1.116239
639187	3.437221
639192	3.61198
639274	3.541557
639468	1.453605
639546	4.589102
639732	2.732444
639756	2.768048
639859	1.387994
639927	1.240159
640523	10.041158
640538	4.681212
640552	10.041158
640601	10.568811
640603	10.568811
640616	10.683546
640717	16.491221
640787	16.966633
640837	5.780495
640886	17.205607
640938	17.300623
640982	18.74003
641078	17.397946
641121	12.979594
641131	12.585609
641140	12.088678
641383	4.526481
641413	3.78298
641462	3.33752
641667	1.571059
641675	3.101336
642070	3.234219
642284	1.679399
642341	2.686501
642342	2.686501
642568	2.805023
643041	1.881211
643282	1.837169
643836	0.0
644770	0.0
646106	0.0
647668	0.0
648863	0.0
652237	2.016893
652268	1.986498
653039	5.908617
653120	5.908617
653165	4.91585
653247	5.818023
653966	0.0
654565	1.619362
655018	0.091078
655022	1.637804
655540	2.385335
655639	2.779898
655833	2.526285
657431	0.0
658051	0.0
658759	0.182244
658767	1.16603
660944	1.011006
661035	0.393424
661250	0.962161
661564	2.574027
662030	0.12886
662593	2.671575
662759	9.991351
662764	9.991351
662891	9.991351
663052	9.991351
663059	9.991351
663735	3.48707
663738	3.48707
664141	8.446132
664182	8.624928
664312	4.183991
664329	6.578523
664349	7.777074
664464	3.347292
664530	7.703547
664536	7.777074
664568	4.118652
664600	3.587111
664842	5.053493
665268	1.198551
667688	0.0
669947	0.0
671312	0.0
672329	0.218535
672454	1.502744
672669	1.529063
673473	0.561649
673556	1.082652
673785	1.128511
676355	0.0
676881	3.359488
676925	0.381102
677072	2.957979
677157	5.98378
677164	5.98378
677633	3.828972
677970	-0.22023
678164	-0.167171
678747	1.662508
678891	-0.19516
678934	1.405593
679076	1.654594
680416	0.791919
680574	0.115155
681710	0.0
684357	0.0
687252	0.0
689553	0.0
690361	0.0
691581	0.0
692760	0.0
696296	0.081439
696626	0.808381
696743	0.480417
697542	0.0
698649	0.0
699360	1.285465
699369	12.473965
699403	14.067505
699486	14.067505
699535	14.067505
699536	14.067505
699620	18.653015
699628	18.653015
700058	11.396296
700067	11.396296
700279	6.810786
700283	6.629773
703755	0.0
705044	2.10135
705142	2.110672
708523	0.0
710166	0.0
711714	0.0
712277	1.32075
712618	1.327841
724019	0.0
725962	0.0
727533	0.0
728674	5.157176
728814	12.085725
728818	11.64117
728844	6.307689
728880	4.479242
728931	15.45558
728966	15.266037
729038	9.829244
729064	17.763475
729082	16.451523
729119	19.609197
729213	19.319206
729237	21.082676
729540	13.642727
729610	9.759387
729715	7.876638
730200	1.903886
737497	1.636823
737557	1.636823
738108	10.339897
738388	10.775468
738427	10.993838
738429	9.164461
738430	10.339897
738432	10.993838
738434	10.598749
738435	10.598749
738436	10.598749
739816	1.990771
739982	1.945145
740490	2.002846
740778	2.002846
743178	0.0
746409	0.0
748146	0.259675
748200	1.637858
748696	3.885227
748850	4.471503
748874	4.604167
748930	4.402688
749519	0.0
750338	0.0
751247	0.0
751965	0.0
752795	0.0
757832	0.0
758531	0.0
762345	1.852826
762781	1.852826
763441	1.1056
763868	0.830799
764304	0.122317
766641	-0.148299
766776	-0.139042
768294	0.248348
768664	0.473639
770796	0.379959
771134	2.373289
771382	2.661434
771525	1.262419
771796	4.674633
771884	4.180771
772263	4.361241
772724	0.020854
773423	-0.084934
773455	0.006787
775394	1.62366
775518	1.362943
775705	1.62366
779397	0.0
780405	9.068086
780427	9.456122
780429	9.456122
780505	9.487486
780599	9.362776
780617	0.922255
780623	1.778859
780636	7.369284
781195	3.301336
781196	3.099801
781301	4.849807
781360	6.534681
781497	8.653159
781646	2.23067
781647	8.606952
781702	9.011325
781780	8.295164
781783	8.885266
781828	7.950284
781913	7.295424
781944	7.646228
782011	12.43274
782040	12.860505
782194	7.295544
782266	12.300148
782288	12.483836
782305	11.017741
782399	12.49084
782426	14.255112
782430	3.761891
782467	0.403956
782615	1.691176
782866	7.914681
783225	4.012452
783228	4.012452
784382	0.0
785756	3.622243
785789	3.580436
786100	5.017739
786508	7.686764
786590	3.713586
786778	8.552405
786789	8.434835
786794	8.552405
786814	8.552405
786859	5.462659
786874	4.646662
786998	8.552405
787515	1.424024
