Position	Beta1
185141	4.430903
185873	0.230591
186135	0.557093
186695	2.827902
186978	4.570967
186979	4.570967
187049	4.570967
187760	2.465285
187924	-0.244706
188210	2.03645
188221	2.03926
188493	-0.178687
190299	0.0
191384	0.0
191964	6.618044
191966	6.618044
192124	10.677236
192277	8.772834
192284	14.390652
192290	4.30855
192347	15.42203
192413	15.34552
192439	12.988343
192460	12.031212
192510	8.550676
192555	8.858326
192556	8.858326
192624	8.000942
192689	11.572918
192705	11.450781
192744	6.763586
192833	8.480205
192885	7.075404
192930	6.973628
192953	7.70462
193270	1.059749
193445	0.848665
193784	0.393491
195131	4.828383
195132	4.828383
195141	4.828383
195147	4.828383
195281	5.583821
195361	5.433395
195370	5.433395
195390	5.433395
195618	-0.855356
195726	2.562068
196786	0.073153
196856	0.073153
196878	-0.220987
198047	-0.34001
198050	1.193164
198245	1.193164
198758	3.856896
198767	3.856896
198952	-0.535376
198971	3.856896
199018	3.272625
199170	3.856896
199238	3.048593
199747	7.369061
199801	8.059458
199803	8.059458
199805	8.059458
199853	8.094581
199920	8.094581
199923	8.094581
199969	8.059458
200026	8.094581
200161	-1.142463
200193	8.094581
200212	8.094581
200228	8.094581
200288	7.124182
201840	0.331211
201958	1.305502
202037	1.280645
204634	0.0
205451	0.0
206711	0.0
208650	0.0
209685	0.133242
209691	1.464223
210306	0.0
212128	2.85574
212264	2.302806
212293	2.987933
212546	3.001279
213561	0.0
215681	0.0
216515	-0.005826
216839	0.384764
217251	-0.022841
217986	4.979946
217987	4.979946
217988	4.979946
217996	4.979946
218051	4.785512
218482	0.831239
218483	2.584141
218518	1.502748
218658	0.369932
219648	1.051042
219919	0.946654
221296	0.596789
221625	3.02944
221660	0.00834
221796	2.749925
221797	2.029439
225556	0.0
227309	3.295706
227333	4.722268
227506	5.757574
227815	4.721702
227896	5.111716
227923	5.118017
227932	5.118017
227936	5.118017
228047	3.574632
228305	4.948494
228342	3.405109
228563	2.747725
228616	2.747725
228629	2.747725
228772	3.434656
228922	3.09119
228937	3.09119
228996	3.09119
229146	2.060794
229269	2.060794
229306	1.717328
230062	1.789147
230115	1.789147
230262	1.803527
230263	1.803527
230528	2.662567
230531	2.662567
230800	-0.628623
230824	2.218233
230934	3.51438
230991	3.809633
231088	3.101151
231247	2.323122
231260	3.434455
231349	3.290152
231351	3.290152
231404	2.264972
231412	2.264972
231482	2.021944
231660	-0.429017
231735	2.256465
232518	0.0
234825	-0.093328
235120	0.166066
236606	1.847048
236842	0.580916
238076	0.0
238870	0.143035
239173	-0.109054
242847	-0.160139
242940	1.468829
243191	1.563252
243785	5.15934
243822	5.15934
243975	0.057986
244182	1.432803
244281	12.037605
244459	7.452095
244611	23.567362
244734	25.220303
245018	27.513058
245019	27.513058
245020	27.513058
245021	27.513058
245022	27.513058
245052	27.513058
245057	27.513058
245168	27.513058
245255	25.220303
245363	27.513058
245447	27.513058
245569	11.463774
245779	6.878265
246847	0.626296
247056	0.492156
248151	0.0
248803	11.40449
248873	12.142161
248992	12.206644
248998	12.206644
249002	12.206644
249050	11.700087
249058	14.197453
249083	14.197453
249118	14.197453
249194	14.197453
249246	14.197453
249276	13.012631
249301	14.854159
249480	6.265427
249538	7.385292
249763	4.548619
250026	2.004292
250233	2.146847
250251	1.489831
251143	1.12632
251623	0.957619
252319	4.21782
252323	4.21782
252438	4.21782
252657	2.189407
253406	2.118903
253419	4.270718
253914	4.353926
254078	2.176963
254726	3.260109
254775	17.712054
254825	19.511788
254899	19.917864
254993	21.217449
255010	21.217449
255035	21.434496
255122	21.575799
255187	21.501851
255191	21.501851
255192	14.914739
255205	21.501851
255272	16.626119
255302	20.051806
255330	15.656616
255367	4.654747
255379	16.531644
255396	17.439294
255443	15.3053
255450	19.396651
255533	17.8438
255586	13.720547
255675	17.966804
255686	18.024343
255715	14.906162
255842	13.108115
255891	11.292876
257544	1.715555
257668	0.543971
258902	2.845746
258919	2.845746
259103	2.517327
259126	0.507721
259990	6.090229
260019	6.09058
260078	7.618067
260234	7.629929
260262	6.299048
260475	6.299048
260505	2.117564
260522	5.878672
261007	3.107165
261144	0.832889
261389	3.538781
261475	3.294908
261577	0.941327
261670	1.312458
261679	4.07139
261938	4.121799
262073	4.178035
262249	-0.170884
263392	0.0
264971	-0.080132
265127	1.029251
265178	1.029251
265275	0.997253
265884	0.065208
266072	0.273584
266546	0.046168
267761	0.203388
268113	0.031137
270862	0.0
271933	0.0
272689	0.0
273446	2.018368
273603	2.054251
277009	0.0
279464	0.0
279985	1.465175
280046	1.883618
280085	1.285567
282956	2.142933
283123	6.428799
283493	8.571731
283513	8.571731
283746	8.571731
283929	8.571731
284119	4.285866
284693	3.213947
284961	0.105249
285093	3.647757
285094	3.647757
285923	1.957915
286044	2.104521
286082	1.960739
287750	0.0
288257	-0.050882
288599	-0.170367
289252	3.719209
289288	3.719209
289291	3.719209
293348	1.679273
293364	3.137562
293426	3.190935
293535	2.386186
293686	3.551787
294090	2.200183
294519	1.031308
295512	0.042218
295646	-0.152296
296912	0.0
297817	3.211012
297829	1.681984
297844	0.827847
297996	1.027441
298098	3.49947
298100	3.49947
298647	1.976289
298718	1.613321
298733	1.655574
299122	1.748085
300560	0.0
301329	0.0
301958	-0.210504
302100	0.274811
302425	-0.102013
303532	0.548451
303969	2.236387
303972	2.236387
304008	2.007049
304044	1.844347
304376	2.782504
304724	0.980547
304857	-0.253339
305561	0.0
307857	0.0
308804	2.08112
308808	2.08112
309331	0.0
309873	0.0
310593	0.176233
310689	1.563728
312117	0.0
312678	0.0
314389	0.0
315238	0.0
316490	-0.018832
316976	0.067176
321911	9.029385
321912	9.029385
321924	9.003693
321933	9.029385
321936	9.003693
321962	9.003693
322724	4.801602
322901	3.445475
323062	6.539414
323071	6.539414
323552	5.569718
323631	2.175069
323635	0.769567
324301	2.159343
324638	0.383605
324663	9.010793
324694	8.766622
324713	8.991624
324736	9.010793
324768	8.991624
330408	0.0
333114	0.0
334104	0.0
334673	0.0
336078	0.0
337267	0.151126
337432	1.577509
340382	0.0
342097	0.0
345405	4.45174
345875	5.064242
345882	5.234159
346160	1.038032
347568	4.47929
347624	3.679302
347814	2.757351
347919	4.47929
348607	0.0
349835	0.0
350437	4.503518
350458	4.503518
350465	4.503518
351118	0.0
352672	-0.119227
352726	0.593089
353102	0.58429
355369	4.119649
355806	4.7608
355807	4.7608
356006	0.056044
356714	0.0
357796	0.019487
357820	0.107971
360277	1.640937
360651	3.239766
361065	1.620727
361957	0.475407
362149	0.475407
363132	7.122181
363275	11.757138
363278	11.757138
363328	0.38957
363341	15.614377
363523	17.827904
363693	17.469951
363761	17.69589
363782	13.664883
363795	13.686122
363869	11.837516
364047	-0.442093
364127	8.011922
364888	2.25655
365192	1.671256
365360	1.736493
366123	-0.154643
366495	0.545041
366753	0.594457
367419	-0.131203
367848	1.725342
368279	6.013835
368281	6.013835
368289	6.013835
368291	6.013835
368992	4.627062
368993	4.627062
369042	4.447412
369104	4.53739
370573	0.450119
370792	2.299471
370954	1.107534
371106	1.730357
371107	1.093019
371789	2.848611
371806	0.521124
371809	3.53912
371954	4.08448
372063	4.030047
372084	2.957688
372708	2.069443
373201	4.093217
373260	0.33911
373350	2.016295
373465	0.423448
374346	0.020756
374688	0.632706
374721	0.641836
374957	1.833584
375122	2.078498
375126	2.256128
376164	0.851165
376452	0.032193
376965	3.173775
376966	3.173775
377124	4.604079
377183	4.530632
377293	2.113404
378171	0.0
378970	0.0
379767	1.916808
379786	1.201131
379803	1.916808
380925	0.896949
380961	0.708026
381495	0.330304
381762	0.099646
382762	1.870093
383017	1.297951
383026	1.880752
383073	0.877434
383786	0.689431
383825	0.689194
385620	0.0
386671	0.0
387454	0.934966
387727	0.062951
388274	1.986498
388583	2.016893
389727	0.0
391557	0.0
392170	0.0
394505	5.548448
394514	5.54594
394555	5.548448
394566	5.441904
395598	1.275647
395682	0.105663
396427	0.0
397762	0.0
399009	0.0
400127	0.157399
400577	0.878781
400685	5.972491
400686	5.972491
400859	5.805034
401129	4.962834
401490	0.088862
401637	0.434194
401752	0.6703
402318	4.179187
402374	3.742519
402509	4.102828
402766	2.606997
403647	0.0
404169	1.437416
404438	1.340708
405613	1.840397
405624	1.840397
407208	0.0
408389	2.53243
408704	3.34466
408861	3.307542
410878	1.591344
410921	1.673883
410994	-0.189542
411895	3.740418
412008	3.656377
412113	3.679934
412126	0.292246
415042	1.767135
415055	-0.146722
415519	0.070859
415698	-0.1119
415724	1.209257
416478	0.921936
416490	1.061055
417057	0.0
417889	2.421062
418146	2.838951
418147	2.838951
418344	1.696914
418382	1.998585
418550	2.893144
418592	2.893144
418982	0.667329
419326	0.480834
419999	0.532519
420469	1.635468
420842	2.567671
421063	6.106254
421075	6.106254
421085	6.106254
421088	6.106254
421109	5.13017
421128	5.13017
421348	6.521945
421353	6.521945
421793	1.492036
421802	1.492036
422447	1.123841
422509	1.123841
422837	4.288825
423116	12.183058
423128	12.613538
423188	14.480632
423249	9.935736
423296	14.480632
423359	15.813681
423419	16.870538
423424	16.870538
423443	16.941163
423449	17.32408
423454	17.32408
423468	17.906152
423473	17.906152
423476	17.906152
423492	17.906152
423498	18.488224
423513	18.488224
423514	18.488224
423545	18.488224
423559	18.488224
423599	10.895348
423625	13.51928
423633	13.357512
423634	13.357512
423648	13.357512
423675	2.377331
423678	18.467275
423833	16.380997
423835	16.650521
423902	17.508641
423930	17.91946
423939	4.205749
423955	16.18717
423995	15.364641
424069	13.870353
424108	18.461128
424166	3.393573
424192	5.336006
424294	17.73134
424296	16.733054
424309	12.765215
424312	16.733054
424320	12.765215
424365	15.203423
424461	10.082177
424470	13.979603
424494	13.653701
424504	13.586368
424505	7.789537
424535	7.135429
424565	5.728535
424603	14.827162
424635	14.408925
424639	14.020624
424676	14.125855
424687	13.458376
424709	1.253789
424902	8.730827
424935	14.636325
425001	14.75422
425010	14.363228
425011	14.363228
425016	14.363228
425029	14.363228
425034	14.363228
425035	14.363228
425047	14.304919
425060	14.304919
425096	13.457794
425098	13.133907
425202	6.474483
425204	6.368263
425222	2.344097
425305	6.185557
425306	12.245483
425316	12.93003
425362	8.834752
425390	9.449044
425430	12.068437
425478	12.153087
425479	12.153087
425501	12.153087
425601	2.277291
425675	5.612119
425738	6.080176
425746	6.080176
426166	0.05698
426833	3.158715
426838	3.158715
426925	3.50596
426933	3.242807
426972	6.317625
427114	3.353897
427299	4.438925
427352	4.54565
427369	3.363189
427399	4.637765
427435	3.323961
428864	0.0
431761	0.186124
431839	1.443828
432219	2.494544
432291	0.04389
434080	-0.35611
434223	0.992511
434227	0.849972
434238	0.377845
434587	1.40629
434614	1.812505
434712	2.316391
434727	2.42385
434875	1.060803
435084	3.065235
435405	0.951341
435658	0.859895
435738	1.064897
436030	1.05936
436498	1.565894
436889	5.897219
437299	4.910542
437348	5.152079
437374	4.420239
437393	1.884682
438112	1.962243
438189	2.680554
438284	1.876241
438306	4.125904
438339	2.834859
438369	3.188293
438392	2.815643
438655	2.433414
438840	1.317679
439403	0.0
440050	0.133522
440077	1.410642
445744	0.568306
445950	0.768539
447530	6.408667
447760	9.405646
447980	9.363676
448003	9.363676
448013	9.363676
448083	6.883971
448236	7.761509
448375	0.941755
449236	0.527265
449437	3.029943
449619	7.447068
449622	7.416337
449968	7.693082
450082	11.803798
450116	11.803798
450176	9.161933
450263	2.161519
450505	10.904135
450508	10.959188
450524	12.506302
450900	9.843435
450993	9.843435
451007	8.241268
451069	2.185875
451358	8.445158
451540	3.526612
451600	3.133409
452137	0.0
453106	1.452584
453511	1.318394
454191	0.0
455897	0.0
458902	14.998102
458908	14.998102
458925	14.998102
458933	14.998102
458939	14.998102
459001	16.198793
459052	16.198793
459070	16.198793
459321	15.870019
459460	7.676595
459855	5.587779
460108	3.415113
460197	1.164236
460326	2.582864
460327	2.505238
460688	3.103403
460764	2.130932
461574	1.930861
461580	1.930861
461674	1.608758
461891	4.026198
461938	4.026198
461978	1.420489
462340	4.986546
462544	0.709469
463922	1.076686
464161	1.031308
464666	3.975341
464684	4.012452
464769	5.550317
465250	6.261955
465369	5.576556
465394	5.576556
465478	5.576556
466296	2.062728
466512	2.140217
466526	2.853157
466781	6.185678
466785	6.107961
466848	4.548953
466935	5.567897
467016	5.453281
467046	5.125407
467100	3.686281
467155	5.141452
467433	2.944179
467453	6.475767
467464	6.093826
467528	6.470695
467805	6.883661
467813	6.883661
467818	6.883661
467824	8.185081
467840	7.654567
467879	6.909326
467909	9.141507
467935	9.268313
468029	3.942444
468071	6.776005
468096	6.841158
468119	2.695841
468155	2.758886
468157	2.758886
468198	6.000596
468218	2.695841
468224	1.644329
468398	3.182929
468399	4.729028
468408	4.546806
468483	3.255648
468515	3.255648
469366	1.908929
469604	3.955745
469608	3.955745
469817	5.919863
469823	5.919863
469879	5.566569
469887	3.58993
469957	5.96951
470065	6.592568
470087	1.538428
470102	8.465629
470127	7.798288
470190	6.429331
470538	5.082708
470575	3.812459
470712	3.230712
470748	1.711451
470776	3.230712
470949	9.227784
471332	6.690076
471428	8.893449
471432	8.437537
471443	8.893449
471858	8.102459
471867	8.102459
472001	5.011973
472225	5.621828
472652	4.434067
472726	3.570206
472802	3.055269
472808	0.679674
473425	1.230874
473610	5.946857
473894	19.088104
474007	5.880474
474015	18.5382
474024	18.38236
474043	18.67895
474268	18.637421
474270	18.032908
474289	17.834342
474346	18.637421
474354	18.445239
474370	18.875759
474380	18.637421
474721	9.863187
474980	4.636709
474983	4.636709
474995	4.636709
476194	6.662468
476264	8.438512
476412	8.550258
476416	1.416804
476427	2.675463
476510	8.550258
476575	8.706295
476589	8.427004
476591	8.550258
476592	8.706295
476827	7.28053
477645	10.884814
477732	10.884814
477738	10.884814
477744	10.884814
477783	10.884814
477788	10.884814
478498	0.0
479652	1.619347
479773	3.64515
480146	4.522787
480235	4.803572
480387	3.292819
480589	3.048323
481891	4.356717
482050	5.093687
482207	5.390864
482318	5.355547
483241	0.178251
483478	0.188754
484004	4.403035
484008	4.403035
484009	4.403035
484468	1.779016
484497	1.769013
484932	1.721194
485432	2.350289
485726	2.784259
485943	2.434498
486029	2.362312
486615	1.581832
486981	0.122538
487874	4.030806
487992	3.681826
488086	3.96508
488180	1.572187
488193	1.340305
488234	3.912714
488235	4.019265
488294	1.353636
489283	2.398811
489722	6.949528
489733	5.761215
489850	6.347142
489920	4.631843
490013	6.249091
490079	6.834762
490163	6.068531
490206	6.068531
490293	3.715113
490457	3.332348
491006	0.930789
491015	0.953763
491029	0.708957
491403	1.971113
491765	0.953034
492515	3.898366
492840	4.619782
492886	4.658634
493164	1.394929
493248	-0.003143
493505	0.435177
493905	-0.112905
495307	1.980353
495324	1.980353
496100	2.208682
496102	2.847846
496105	2.847846
497370	-0.171029
497427	6.141038
497440	6.141038
497806	6.527698
497907	6.237641
498041	0.191
498763	1.670246
498951	1.565137
501799	0.0
502591	0.082179
502601	1.334032
503219	-0.168404
503542	0.053213
503906	2.040658
503999	0.529546
504124	0.777125
504933	1.813396
505005	1.911397
505600	1.743399
505938	3.030313
505943	3.194136
506358	3.899868
506473	2.192316
506570	-0.153907
507714	0.0
510489	1.869145
510812	1.869145
511826	0.0
512534	0.0
513737	0.0
514675	7.898049
514720	8.325306
514929	1.667989
514936	8.162889
514953	8.162889
514954	8.162889
514974	7.606925
515068	8.162889
516301	2.250407
516419	4.583278
516569	4.187711
516662	4.583278
516698	4.390494
516802	2.224149
517277	1.202933
517314	1.090431
517605	1.090431
520453	1.054865
520707	0.369296
521135	0.020854
521712	4.319149
521881	6.527488
522031	8.391349
522213	0.084451
522276	6.17906
522390	3.895429
522944	3.414777
523142	3.405173
523172	3.405173
523311	4.001539
523315	4.001539
523363	3.138016
524419	4.737637
524502	7.89985
524622	7.975243
524626	7.940926
524633	7.549608
524672	7.940926
524680	3.707747
525197	0.0
526282	0.0
527503	0.0
528034	-0.096248
528082	2.005601
528542	2.081141
529079	2.354252
529188	2.316617
529434	1.234479
529541	1.360914
529610	2.182932
529977	3.211258
530353	2.385698
530360	2.385698
530670	1.514132
530896	0.1366
531859	0.0
533491	1.755146
533497	1.755146
536352	0.0
536934	0.0
538903	4.287635
539397	6.38139
539399	6.221067
539801	8.282828
540071	8.112028
540281	8.361881
540302	6.268126
540489	6.166882
541033	6.530889
541043	6.530889
541099	6.530889
541182	6.530889
542357	5.211698
542371	5.296986
542419	3.592571
542643	9.51953
542906	5.290325
543129	4.055868
543733	4.259897
543966	3.807773
543977	4.259897
544708	2.213202
544988	2.444103
545343	4.554376
545355	2.378689
545515	4.342171
545587	4.303892
545692	4.131487
545734	4.311926
545789	4.208551
546047	10.05486
546052	10.05486
546054	10.05486
546289	8.991343
546328	16.380348
546419	16.380348
546440	5.47506
546586	11.671915
546624	12.0872
546713	8.919562
546789	0.081941
546799	7.132965
547035	7.58466
547507	7.181645
547515	2.983936
547519	7.327738
547765	8.593583
547801	8.593583
547804	8.340539
547811	8.593583
547964	8.593583
547976	3.126028
548096	6.127317
548110	1.472349
549132	3.392536
549369	5.065733
549559	10.90925
549591	15.562623
549600	10.179257
549602	10.606453
549618	8.233751
549647	13.495471
549685	10.540021
549717	8.125718
549721	16.983539
549754	16.662709
549790	9.28163
549987	16.506031
549994	17.422251
549995	17.422251
550058	17.422251
550085	9.550662
550179	15.577586
550219	13.811185
550467	3.501407
550571	8.922047
550639	8.978379
550710	1.035429
550839	5.608786
550984	9.545213
551238	1.917209
551423	4.117409
551435	14.772837
551447	14.772837
551496	13.577359
551630	16.689999
551724	16.748258
551773	4.820413
551842	1.085494
551843	12.807448
551845	18.419713
551904	17.689817
551979	14.747749
551982	16.068898
552012	12.363397
552170	3.371277
552308	10.676246
552431	10.236862
552766	12.348118
552852	12.677465
552862	13.748712
552896	14.472888
552902	3.315622
552903	10.99006
552905	10.99006
552909	13.903734
552913	14.472888
552965	14.607131
553036	13.540475
553039	13.540475
553304	15.779197
553360	15.903755
553383	9.511668
553420	7.202744
553591	4.060075
554169	3.423831
554459	2.055518
554495	2.055518
554639	6.324635
554775	7.109292
554898	9.954407
555025	6.875582
555028	5.711324
555083	8.804852
555093	6.812177
555099	8.236332
555115	8.637052
555120	4.385724
555126	8.236332
555130	8.576197
555131	8.098175
555132	7.561048
555137	7.530985
555261	7.586435
555264	7.586435
555417	9.143979
555572	9.76617
555973	3.639268
556164	2.006145
556381	2.792394
556989	-0.131404
557010	1.273801
557338	1.252366
557376	1.235428
557705	4.948716
557780	5.506259
557867	7.15441
557921	3.861527
558014	9.362158
558055	9.831346
558109	2.308599
558147	8.238697
558192	3.723364
558234	2.262491
558387	6.085743
558443	5.745471
558659	4.093159
558768	3.935157
558924	3.888584
559291	0.388172
559328	1.800845
559588	0.819655
559627	0.986706
559758	1.739712
560353	-0.155835
560621	-0.175589
560940	0.036302
560996	-0.044049
561878	3.548314
561893	3.87683
561919	3.87683
562104	3.548314
562106	3.548314
562698	-0.032885
562891	2.644339
563086	0.452959
563205	0.269185
563260	5.022796
563535	5.238631
563537	5.293441
563538	5.293441
563543	5.238631
563646	-0.170868
563650	5.141546
564318	2.287259
564319	2.287259
564492	2.45081
564907	3.046408
564933	3.51761
564934	3.51761
565092	3.281815
565269	1.484751
565561	0.96292
567031	0.0
