Position	Beta1
679434	1.338
680192	3.379556
680418	4.387078
680473	5.215745
680851	3.19365
682052	0.0
686660	0.0
687595	9.249643
687612	9.249643
687704	9.249643
687722	9.249643
687725	9.249643
687734	9.249643
687736	9.249643
687758	8.535146
690909	0.0
693020	1.770059
693473	3.362257
693779	1.582625
693799	0.040485
697427	-0.008419
697502	-0.098807
698080	1.112557
698205	3.313528
698251	3.313528
698293	3.008492
698295	3.008492
698919	-0.004701
699058	2.267674
699353	2.263625
700038	4.011519
700039	4.011519
700304	4.011519
701442	4.42446
701571	2.212473
701644	4.42446
701648	4.24701
702205	0.0
703008	0.0
704208	1.307119
704645	3.776793
704937	2.422217
705142	0.429696
706121	1.282764
706122	1.282764
707360	1.634885
707383	1.623384
711509	0.0
712082	0.627063
712456	2.048068
712458	2.158769
719156	0.0
719915	0.0
726105	0.0
726881	1.219499
727316	1.069636
729669	1.514011
729693	1.518952
735299	-0.077276
735507	-0.087814
736942	0.0
739994	0.0
741928	0.0
744282	4.285866
744288	4.285866
744289	4.285866
745602	2.100146
745845	6.261498
745866	6.261498
745878	6.261498
745881	6.261498
746573	0.0
747264	0.0
748175	3.608088
748279	3.608088
748419	4.893656
748631	0.326499
748876	5.267996
748972	3.555201
749273	1.906212
749299	7.260316
749487	4.353572
749535	4.085076
749952	0.510174
750883	0.0
751614	0.166642
751950	0.334855
752308	-0.060388
752758	-0.044541
753332	-0.129709
753499	0.860767
753892	1.753605
754361	1.105887
755887	4.120813
755975	3.98612
756087	6.351784
756290	8.610344
756297	7.792307
756494	3.799725
756680	9.409367
756837	7.258074
756995	6.547149
757070	6.187134
757282	4.006691
757347	1.110956
757918	0.0
758470	2.43172
758473	2.43172
758513	2.300268
760411	1.636286
760476	1.731273
760500	2.43741
760531	2.39206
760569	1.627473
761292	0.0
763291	0.0
765018	0.0
765705	0.0
766237	1.006964
766286	2.22813
766427	1.01633
766641	2.22813
767685	0.0
768931	0.0
771963	-0.024879
772260	0.451971
773055	0.0
774970	2.171488
775002	2.184735
777330	0.839102
777346	0.839102
780408	1.040571
780765	12.523032
780878	12.523032
780885	12.523032
780890	12.523032
780894	12.523032
780906	12.523032
780907	12.523032
781172	13.284907
781476	6.469947
781484	1.893427
781650	9.346122
781823	4.008772
781937	13.122403
781945	13.122403
782010	9.26555
782096	10.317205
782138	12.110909
782219	7.490367
782223	5.473339
782268	10.08443
782281	4.307913
782318	7.490367
782609	5.819201
782707	3.59151
782712	2.733341
782966	3.615169
783294	1.958371
783517	-0.081249
785985	1.090189
786066	1.287143
786102	1.11214
786411	1.262774
786982	0.0
789563	1.923404
789913	1.919162
791426	0.555538
791764	3.169995
791838	1.782072
791937	2.199332
791982	1.902368
791988	1.802433
792017	1.154449
792075	1.684049
792737	0.296631
793046	0.608352
793253	-0.144065
795634	0.0
796823	-0.32907
797013	0.964811
797237	0.969567
797978	0.0
798677	0.0
802420	0.0
803080	4.336937
803082	4.336937
803125	4.336937
803144	0.853339
803152	1.396717
803257	4.25596
805459	0.0
806313	0.0
807221	0.0
807857	1.25287
807944	1.25287
809739	0.0
810349	0.570622
810803	6.156824
810974	6.130152
811062	6.130152
811091	5.782385
811110	6.130152
811302	8.509366
811401	7.372936
811675	1.283249
811699	10.531256
811724	10.531256
811727	10.531256
811877	10.111114
811890	10.032788
811892	10.111114
811896	10.111114
811967	2.800128
812053	9.081089
812267	1.198651
812338	5.138985
813887	0.485599
814118	1.484427
816865	0.0
818004	0.0
818818	1.850759
818880	1.850759
818883	-0.132662
819437	-0.00193
819834	-0.048198
822685	0.0
824543	12.485318
824573	14.528609
824602	14.581452
824643	6.60335
824652	9.193681
824678	11.071154
824686	21.836193
824695	16.33609
824783	14.120202
824831	6.15197
824839	11.69541
824908	28.08884
824926	27.534338
824944	28.08884
824945	28.08884
825049	19.098922
825084	19.37733
825113	26.743186
825137	26.743186
825159	26.5449
825167	26.5449
825170	13.062261
825241	24.117315
825287	24.956127
825294	24.651759
825330	19.688504
825331	25.790878
825333	19.861064
825479	22.708952
825492	22.580659
825512	23.013859
825524	23.013859
825569	11.445837
825734	16.18043
825740	16.18043
825755	10.67381
825803	14.438957
825806	10.101547
825854	11.236038
825923	10.74774
825974	14.737611
825983	10.304207
826004	14.928596
826034	13.67649
826054	13.145427
826118	8.16
826269	6.543306
826291	14.795814
826356	6.4569
826400	4.402865
826403	12.625396
826410	4.066438
826420	14.735018
826425	14.885951
826540	11.313639
826788	19.149282
827156	8.962648
827193	10.951288
827199	10.69008
827208	10.553458
827213	0.234974
827214	10.951288
827667	6.103431
829313	2.734565
829579	0.968471
829632	3.522428
829696	3.183106
829996	2.250895
830567	0.206734
830690	1.435337
830801	1.431447
834058	0.0
835129	4.24253
835210	4.24253
835614	3.890291
836193	0.0
838028	0.0
840870	5.356802
840976	7.045027
840979	7.829506
841097	7.829506
841442	6.091716
843331	0.640032
843549	0.238882
844184	1.807259
844673	7.716922
844751	6.62627
844767	6.62627
844803	3.759824
844941	4.917023
844989	6.653255
844992	4.995147
845105	8.14523
845382	8.624867
845386	8.624867
845510	6.890617
845515	6.890617
845518	4.01548
845600	3.35732
845952	6.845779
846009	2.956357
846070	4.187391
846180	3.73202
846320	3.73202
847955	5.328149
848007	5.474533
848136	5.474533
848311	5.958373
848804	7.362397
849003	8.586859
849072	8.564484
849224	9.092254
849270	4.863427
849277	9.092254
849315	7.379053
849523	5.394547
849702	5.988046
849842	4.411136
850166	7.335189
850230	6.771325
850231	6.771325
850565	4.908195
850639	6.21623
850643	5.094104
851255	0.0
851881	0.0
852385	0.0
855978	0.0
861210	0.0
862912	7.01291
863077	7.233206
863235	7.233206
863236	7.233206
863329	7.233206
864250	1.355135
864312	3.998484
864489	3.998484
864491	3.998484
865225	3.332265
865301	3.848792
865496	4.566293
865962	1.025167
866036	0.745573
869297	0.0
871477	0.0
872094	1.173758
872128	1.085617
872589	0.64649
872963	6.568832
873224	7.067864
873226	8.547533
873227	7.927465
873453	8.449591
873504	6.280408
875406	0.0
875917	1.676118
875992	0.190668
876117	1.635705
880508	0.0
883839	2.574414
884094	4.510147
884250	4.032246
884361	4.025367
884817	1.43063
884840	0.786794
885851	0.944425
886176	2.984673
886636	1.959087
886797	2.621937
887116	2.597316
887122	2.597316
887390	0.356225
888454	7.010301
888521	8.563149
888604	9.554849
888623	9.124855
888736	9.554849
888920	15.692781
889087	9.154873
889267	7.883236
889304	7.883236
889348	7.701501
889373	7.677824
889374	4.987636
889375	5.243463
889376	5.25343
889419	4.976749
889477	4.817948
889822	3.235982
893010	1.023891
